aar;fylke_nr_navn;kommune_nr_navn;stoenadsomraade_gruppe;kapittel;stoenadsomraade;utbetalt_mill_kr;oppdatert_dato
2014;10 Vest-Agder;1014 Vennesla;Pensjoner;0660;Krigspensjon;0,40;24102018
2014;10 Vest-Agder;1014 Vennesla;Pensjoner;0667;Supplerende stønad;1,21;24102018
2014;10 Vest-Agder;1014 Vennesla;Pensjoner;2670;Alderspensjon;402,72;24102018
2014;10 Vest-Agder;1014 Vennesla;Pensjoner;2680;Ytelser til gjenlevende;5,59;24102018
2014;10 Vest-Agder;1014 Vennesla;Øvrig;2661;Grunn- og hjelpestønad;10,38;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;0634;Tiltakspenger;2,19;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2541;Dagpenger;17,77;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,24;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2650;Sykepenger;48,15;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;63,43;24102018
2014;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;95,40;24102018
2014;10 Vest-Agder;1017 Songdalen;Barn og foreldre;0844;Kontantstøtte;2,80;24102018
2014;10 Vest-Agder;1017 Songdalen;Barn og foreldre;0845;Barnetrygd;20,85;24102018
2014;10 Vest-Agder;1017 Songdalen;Barn og foreldre;2530;Foreldrepenger;22,91;24102018
2014;10 Vest-Agder;1017 Songdalen;Pensjoner;0660;Krigspensjon;0,49;24102018
2014;10 Vest-Agder;1017 Songdalen;Pensjoner;0667;Supplerende stønad;0,76;24102018
2014;10 Vest-Agder;1017 Songdalen;Pensjoner;2670;Alderspensjon;175,56;24102018
2014;10 Vest-Agder;1017 Songdalen;Pensjoner;2680;Ytelser til gjenlevende;2,46;24102018
2014;10 Vest-Agder;1017 Songdalen;Øvrig;2661;Grunn- og hjelpestønad;4,96;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;0634;Tiltakspenger;1,99;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2541;Dagpenger;22,32;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;10,51;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2650;Sykepenger;79,56;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;79,68;24102018
2014;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;160,71;24102018
2014;10 Vest-Agder;1018 Søgne;Barn og foreldre;0844;Kontantstøtte;3,24;24102018
2014;10 Vest-Agder;1018 Søgne;Barn og foreldre;0845;Barnetrygd;36,27;24102018
2014;10 Vest-Agder;1018 Søgne;Barn og foreldre;2530;Foreldrepenger;32,18;24102018
2014;10 Vest-Agder;1018 Søgne;Pensjoner;0660;Krigspensjon;0,48;24102018
2014;10 Vest-Agder;1018 Søgne;Pensjoner;0667;Supplerende stønad;0,32;24102018
2014;10 Vest-Agder;1018 Søgne;Pensjoner;2670;Alderspensjon;342,82;24102018
2014;10 Vest-Agder;1018 Søgne;Pensjoner;2680;Ytelser til gjenlevende;4,24;24102018
2014;10 Vest-Agder;1018 Søgne;Øvrig;2661;Grunn- og hjelpestønad;9,00;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;0634;Tiltakspenger;0,90;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2541;Dagpenger;3,64;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,92;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2650;Sykepenger;17,27;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;12,77;24102018
2014;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;47,37;24102018
2014;10 Vest-Agder;1021 Marnardal;Barn og foreldre;0844;Kontantstøtte;0,68;24102018
2014;10 Vest-Agder;1021 Marnardal;Barn og foreldre;0845;Barnetrygd;7,33;24102018
2014;10 Vest-Agder;1021 Marnardal;Barn og foreldre;2530;Foreldrepenger;6,47;24102018
2014;10 Vest-Agder;1021 Marnardal;Pensjoner;0660;Krigspensjon;0,02;24102018
2014;10 Vest-Agder;1021 Marnardal;Pensjoner;0667;Supplerende stønad;0,11;24102018
2014;10 Vest-Agder;1021 Marnardal;Pensjoner;2670;Alderspensjon;67,12;24102018
2014;10 Vest-Agder;1021 Marnardal;Pensjoner;2680;Ytelser til gjenlevende;1,03;24102018
2014;10 Vest-Agder;1021 Marnardal;Øvrig;2661;Grunn- og hjelpestønad;1,68;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;0634;Tiltakspenger;0,34;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2541;Dagpenger;2,51;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,65;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2650;Sykepenger;5,35;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;2,73;24102018
2014;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;12,07;24102018
2014;10 Vest-Agder;1026 Åseral;Barn og foreldre;0844;Kontantstøtte;0,25;24102018
2014;10 Vest-Agder;1026 Åseral;Barn og foreldre;0845;Barnetrygd;3,06;24102018
2014;10 Vest-Agder;1026 Åseral;Barn og foreldre;2530;Foreldrepenger;2,83;24102018
2014;10 Vest-Agder;1026 Åseral;Pensjoner;0660;Krigspensjon;0,48;24102018
2014;10 Vest-Agder;1026 Åseral;Pensjoner;2670;Alderspensjon;28,34;24102018
2014;10 Vest-Agder;1026 Åseral;Pensjoner;2680;Ytelser til gjenlevende;1,13;24102018
2014;10 Vest-Agder;1026 Åseral;Øvrig;2661;Grunn- og hjelpestønad;0,42;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;0634;Tiltakspenger;0,50;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2541;Dagpenger;1,66;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,86;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2650;Sykepenger;15,49;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;7,65;24102018
2014;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;26,73;24102018
2014;10 Vest-Agder;1027 Audnedal;Barn og foreldre;0844;Kontantstøtte;1,13;24102018
2014;10 Vest-Agder;1027 Audnedal;Barn og foreldre;0845;Barnetrygd;5,81;24102018
2014;10 Vest-Agder;1027 Audnedal;Barn og foreldre;2530;Foreldrepenger;6,72;24102018
2014;10 Vest-Agder;1027 Audnedal;Pensjoner;0660;Krigspensjon;0,07;24102018
2014;10 Vest-Agder;1027 Audnedal;Pensjoner;2670;Alderspensjon;57,62;24102018
2014;10 Vest-Agder;1027 Audnedal;Pensjoner;2680;Ytelser til gjenlevende;0,55;24102018
2014;10 Vest-Agder;1027 Audnedal;Øvrig;2661;Grunn- og hjelpestønad;1,87;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;0634;Tiltakspenger;1,32;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2541;Dagpenger;8,02;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;3,58;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2650;Sykepenger;35,89;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;45,96;24102018
2014;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;93,43;24102018
2014;10 Vest-Agder;1029 Lindesnes;Barn og foreldre;0844;Kontantstøtte;1,68;24102018
2014;10 Vest-Agder;1029 Lindesnes;Barn og foreldre;0845;Barnetrygd;14,71;24102018
2014;10 Vest-Agder;1029 Lindesnes;Barn og foreldre;2530;Foreldrepenger;16,00;24102018
2014;10 Vest-Agder;1029 Lindesnes;Pensjoner;0660;Krigspensjon;1,02;24102018
2014;10 Vest-Agder;1029 Lindesnes;Pensjoner;0667;Supplerende stønad;0,44;24102018
2014;10 Vest-Agder;1029 Lindesnes;Pensjoner;2670;Alderspensjon;172,74;24102018
2014;10 Vest-Agder;1029 Lindesnes;Pensjoner;2680;Ytelser til gjenlevende;2,30;24102018
2014;10 Vest-Agder;1029 Lindesnes;Øvrig;2661;Grunn- og hjelpestønad;5,04;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;0634;Tiltakspenger;1,66;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;2541;Dagpenger;11,58;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,17;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;2650;Sykepenger;62,54;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;61,11;24102018
2014;10 Vest-Agder;1032 Lyngdal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;135,41;24102018
2014;10 Vest-Agder;1032 Lyngdal;Barn og foreldre;0844;Kontantstøtte;3,68;24102018
2014;10 Vest-Agder;1032 Lyngdal;Barn og foreldre;0845;Barnetrygd;27,57;24102018
2014;10 Vest-Agder;1032 Lyngdal;Barn og foreldre;2530;Foreldrepenger;30,58;24102018
2014;10 Vest-Agder;1032 Lyngdal;Pensjoner;0660;Krigspensjon;0,87;24102018
2014;10 Vest-Agder;1032 Lyngdal;Pensjoner;0667;Supplerende stønad;0,80;24102018
2014;10 Vest-Agder;1032 Lyngdal;Pensjoner;2670;Alderspensjon;252,75;24102018
2014;10 Vest-Agder;1032 Lyngdal;Pensjoner;2680;Ytelser til gjenlevende;3,67;24102018
2014;10 Vest-Agder;1032 Lyngdal;Øvrig;2661;Grunn- og hjelpestønad;7,38;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;0634;Tiltakspenger;0,27;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;2541;Dagpenger;1,54;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,31;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;2650;Sykepenger;12,92;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;10,11;24102018
2014;10 Vest-Agder;1034 Hægebostad;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;28,51;24102018
2014;10 Vest-Agder;1034 Hægebostad;Barn og foreldre;0844;Kontantstøtte;0,72;24102018
2014;10 Vest-Agder;1034 Hægebostad;Barn og foreldre;0845;Barnetrygd;5,06;24102018
2014;10 Vest-Agder;1034 Hægebostad;Barn og foreldre;2530;Foreldrepenger;6,99;24102018
2014;10 Vest-Agder;1034 Hægebostad;Pensjoner;0667;Supplerende stønad;0,23;24102018
2014;10 Vest-Agder;1034 Hægebostad;Pensjoner;2670;Alderspensjon;55,09;24102018
2014;10 Vest-Agder;1034 Hægebostad;Pensjoner;2680;Ytelser til gjenlevende;1,36;24102018
2014;10 Vest-Agder;1034 Hægebostad;Øvrig;2661;Grunn- og hjelpestønad;1,78;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;0634;Tiltakspenger;1,18;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;2541;Dagpenger;10,07;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;6,81;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;2650;Sykepenger;48,45;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;28,63;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;117,65;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Barn og foreldre;0844;Kontantstøtte;2,19;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Barn og foreldre;0845;Barnetrygd;17,78;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Barn og foreldre;2530;Foreldrepenger;17,58;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Pensjoner;0660;Krigspensjon;0,10;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Pensjoner;0667;Supplerende stønad;0,52;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Pensjoner;2670;Alderspensjon;200,66;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Pensjoner;2680;Ytelser til gjenlevende;3,34;24102018
2014;10 Vest-Agder;1037 Kvinesdal;Øvrig;2661;Grunn- og hjelpestønad;4,67;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;0634;Tiltakspenger;0,18;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;2541;Dagpenger;1,33;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,42;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;2650;Sykepenger;12,78;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;7,12;24102018
2014;10 Vest-Agder;1046 Sirdal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;20,36;24102018
2014;10 Vest-Agder;1046 Sirdal;Barn og foreldre;0844;Kontantstøtte;0,77;24102018
2014;10 Vest-Agder;1046 Sirdal;Barn og foreldre;0845;Barnetrygd;5,54;24102018
2014;10 Vest-Agder;1046 Sirdal;Barn og foreldre;2530;Foreldrepenger;6,40;24102018
2014;10 Vest-Agder;1046 Sirdal;Pensjoner;2670;Alderspensjon;70,07;24102018
2014;10 Vest-Agder;1046 Sirdal;Pensjoner;2680;Ytelser til gjenlevende;1,08;24102018
2014;10 Vest-Agder;1046 Sirdal;Øvrig;2661;Grunn- og hjelpestønad;0,91;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;0634;Tiltakspenger;2,92;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;2541;Dagpenger;22,33;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;10,64;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;2650;Sykepenger;92,67;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;72,94;24102018
2014;11 Rogaland;1101 Eigersund;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;203,00;24102018
2014;11 Rogaland;1101 Eigersund;Barn og foreldre;0844;Kontantstøtte;4,76;24102018
2014;11 Rogaland;1101 Eigersund;Barn og foreldre;0845;Barnetrygd;45,53;24102018
2014;11 Rogaland;1101 Eigersund;Barn og foreldre;2530;Foreldrepenger;48,76;24102018
2014;11 Rogaland;1101 Eigersund;Pensjoner;0660;Krigspensjon;0,52;24102018
2014;11 Rogaland;1101 Eigersund;Pensjoner;0667;Supplerende stønad;0,40;24102018
2014;11 Rogaland;1101 Eigersund;Pensjoner;2670;Alderspensjon;482,75;24102018
2014;11 Rogaland;1101 Eigersund;Pensjoner;2680;Ytelser til gjenlevende;7,10;24102018
2014;11 Rogaland;1101 Eigersund;Øvrig;2661;Grunn- og hjelpestønad;14,38;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;0634;Tiltakspenger;8,97;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;2541;Dagpenger;144,98;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;48,22;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;2650;Sykepenger;476,34;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;342,26;24102018
2014;11 Rogaland;1102 Sandnes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;624,61;24102018
2014;11 Rogaland;1102 Sandnes;Barn og foreldre;0844;Kontantstøtte;28,74;24102018
2014;11 Rogaland;1102 Sandnes;Barn og foreldre;0845;Barnetrygd;239,15;24102018
2014;11 Rogaland;1102 Sandnes;Barn og foreldre;2530;Foreldrepenger;341,96;24102018
2014;11 Rogaland;1102 Sandnes;Pensjoner;0660;Krigspensjon;1,93;24102018
2014;11 Rogaland;1102 Sandnes;Pensjoner;0667;Supplerende stønad;7,11;24102018
2014;11 Rogaland;1102 Sandnes;Pensjoner;2670;Alderspensjon;1844,54;24102018
2014;11 Rogaland;1102 Sandnes;Pensjoner;2680;Ytelser til gjenlevende;26,99;24102018
2014;11 Rogaland;1102 Sandnes;Øvrig;2661;Grunn- og hjelpestønad;43,35;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;0634;Tiltakspenger;11,40;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;2541;Dagpenger;207,66;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;75,03;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;2650;Sykepenger;752,67;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;523,95;24102018
2014;11 Rogaland;1103 Stavanger;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;1125,17;24102018
2014;11 Rogaland;1103 Stavanger;Barn og foreldre;0844;Kontantstøtte;40,01;24102018
2014;11 Rogaland;1103 Stavanger;Barn og foreldre;0845;Barnetrygd;383,13;24102018
2014;11 Rogaland;1103 Stavanger;Barn og foreldre;2530;Foreldrepenger;570,53;24102018
2014;11 Rogaland;1103 Stavanger;Pensjoner;0660;Krigspensjon;10,80;24102018
2014;11 Rogaland;1103 Stavanger;Pensjoner;0667;Supplerende stønad;11,71;24102018
2014;11 Rogaland;1103 Stavanger;Pensjoner;2670;Alderspensjon;3702,83;24102018
2014;11 Rogaland;1103 Stavanger;Pensjoner;2680;Ytelser til gjenlevende;42,38;24102018
2014;11 Rogaland;1103 Stavanger;Øvrig;2661;Grunn- og hjelpestønad;67,43;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;0634;Tiltakspenger;7,34;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;2541;Dagpenger;83,62;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;32,56;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;2650;Sykepenger;246,44;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;161,02;24102018
2014;11 Rogaland;1106 Haugesund;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;474,84;24102018
2014;11 Rogaland;1106 Haugesund;Barn og foreldre;0844;Kontantstøtte;10,06;24102018
2014;11 Rogaland;1106 Haugesund;Barn og foreldre;0845;Barnetrygd;109,20;24102018
2014;11 Rogaland;1106 Haugesund;Barn og foreldre;2530;Foreldrepenger;123,10;24102018
2014;11 Rogaland;1106 Haugesund;Pensjoner;0660;Krigspensjon;5,33;24102018
2014;11 Rogaland;1106 Haugesund;Pensjoner;0667;Supplerende stønad;2,99;24102018
2014;11 Rogaland;1106 Haugesund;Pensjoner;2670;Alderspensjon;1177,10;24102018
2014;11 Rogaland;1106 Haugesund;Pensjoner;2680;Ytelser til gjenlevende;18,81;24102018
2014;11 Rogaland;1106 Haugesund;Øvrig;2661;Grunn- og hjelpestønad;19,30;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;0634;Tiltakspenger;0,77;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;2541;Dagpenger;4,23;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,99;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;2650;Sykepenger;19,80;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;7,02;24102018
2014;11 Rogaland;1111 Sokndal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;49,72;24102018
2014;11 Rogaland;1111 Sokndal;Barn og foreldre;0844;Kontantstøtte;1,68;24102018
2014;11 Rogaland;1111 Sokndal;Barn og foreldre;0845;Barnetrygd;9,98;24102018
2014;11 Rogaland;1111 Sokndal;Barn og foreldre;2530;Foreldrepenger;9,41;24102018
2014;11 Rogaland;1111 Sokndal;Pensjoner;0667;Supplerende stønad;0,14;24102018
2014;11 Rogaland;1111 Sokndal;Pensjoner;2670;Alderspensjon;126,14;24102018
2014;11 Rogaland;1111 Sokndal;Pensjoner;2680;Ytelser til gjenlevende;1,44;24102018
2014;11 Rogaland;1111 Sokndal;Øvrig;2661;Grunn- og hjelpestønad;3,44;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;0634;Tiltakspenger;1,12;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;2541;Dagpenger;3,99;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,05;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;2650;Sykepenger;21,12;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;13,48;24102018
2014;11 Rogaland;1112 Lund;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;39,87;24102018
2014;11 Rogaland;1112 Lund;Barn og foreldre;0844;Kontantstøtte;1,04;24102018
2014;11 Rogaland;1112 Lund;Barn og foreldre;0845;Barnetrygd;10,30;24102018
2014;11 Rogaland;1112 Lund;Barn og foreldre;2530;Foreldrepenger;10,95;24102018
2014;11 Rogaland;1112 Lund;Pensjoner;0660;Krigspensjon;0,12;24102018
2014;11 Rogaland;1112 Lund;Pensjoner;0667;Supplerende stønad;0,24;24102018
2014;11 Rogaland;1112 Lund;Pensjoner;2670;Alderspensjon;112,24;24102018
2014;11 Rogaland;1112 Lund;Pensjoner;2680;Ytelser til gjenlevende;1,69;24102018
2014;11 Rogaland;1112 Lund;Øvrig;2661;Grunn- og hjelpestønad;2,15;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;0634;Tiltakspenger;0,46;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;2541;Dagpenger;2,54;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,99;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;2650;Sykepenger;18,60;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;13,56;24102018
2014;11 Rogaland;1114 Bjerkreim;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;28,79;24102018
2014;11 Rogaland;1114 Bjerkreim;Barn og foreldre;0844;Kontantstøtte;0,85;24102018
2014;11 Rogaland;1114 Bjerkreim;Barn og foreldre;0845;Barnetrygd;9,38;24102018
2014;11 Rogaland;1114 Bjerkreim;Barn og foreldre;2530;Foreldrepenger;13,30;24102018
2014;11 Rogaland;1114 Bjerkreim;Pensjoner;2670;Alderspensjon;79,48;24102018
2014;11 Rogaland;1114 Bjerkreim;Pensjoner;2680;Ytelser til gjenlevende;1,49;24102018
2014;11 Rogaland;1114 Bjerkreim;Øvrig;2661;Grunn- og hjelpestønad;2,21;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;0634;Tiltakspenger;1,72;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;2541;Dagpenger;22,17;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;10,67;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;2650;Sykepenger;122,34;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;73,24;24102018
2014;11 Rogaland;1119 Hå;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;180,73;24102018
2014;11 Rogaland;1119 Hå;Barn og foreldre;0844;Kontantstøtte;10,72;24102018
2014;11 Rogaland;1119 Hå;Barn og foreldre;0845;Barnetrygd;64,42;24102018
2014;11 Rogaland;1119 Hå;Barn og foreldre;2530;Foreldrepenger;79,26;24102018
2014;11 Rogaland;1119 Hå;Pensjoner;0660;Krigspensjon;0,72;24102018
2014;11 Rogaland;1119 Hå;Pensjoner;0667;Supplerende stønad;0,62;24102018
2014;11 Rogaland;1119 Hå;Pensjoner;2670;Alderspensjon;491,92;24102018
2014;11 Rogaland;1119 Hå;Pensjoner;2680;Ytelser til gjenlevende;7,02;24102018
2014;11 Rogaland;1119 Hå;Øvrig;2661;Grunn- og hjelpestønad;12,11;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;0634;Tiltakspenger;2,58;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;2541;Dagpenger;26,22;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;12,93;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;2650;Sykepenger;116,10;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;91,35;24102018
2014;11 Rogaland;1120 Klepp;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;171,82;24102018
2014;11 Rogaland;1120 Klepp;Barn og foreldre;0844;Kontantstøtte;7,85;24102018
2014;11 Rogaland;1120 Klepp;Barn og foreldre;0845;Barnetrygd;66,42;24102018
2014;11 Rogaland;1120 Klepp;Barn og foreldre;2530;Foreldrepenger;79,76;24102018
2014;11 Rogaland;1120 Klepp;Pensjoner;0660;Krigspensjon;0,37;24102018
2014;11 Rogaland;1120 Klepp;Pensjoner;0667;Supplerende stønad;0,31;24102018
2014;11 Rogaland;1120 Klepp;Pensjoner;2670;Alderspensjon;477,79;24102018
2014;11 Rogaland;1120 Klepp;Pensjoner;2680;Ytelser til gjenlevende;6,46;24102018
2014;11 Rogaland;1120 Klepp;Øvrig;2661;Grunn- og hjelpestønad;12,38;24102018
